generation,best_element_fitness,population_fitness_std,time_to_run_generation
1,-79.55328374242124,37.51165355903227,66.28087997436523
2,-88.97384642114366,34.666917389956595,62.36172652244568
3,-78.47130172704153,34.19104911271925,58.66668128967285
4,-53.19990883149046,32.52857894842176,56.96985483169556
5,-65.32734165079293,33.462901501895566,58.41269040107727
6,-56.741807642222156,31.82102864848009,55.96376442909241
7,-47.84989707441176,30.592531280144545,57.50900864601135
8,-39.01360094732275,30.704959583962413,57.41504883766174
9,-23.35139238442022,30.01137827469087,52.3017954826355
10,-6.976814709683117,29.25960790921943,52.83518671989441
11,16.652893272068443,28.647595327934713,52.64607501029968
12,-29.406481230270863,30.79172290736391,53.85574531555176
13,34.268144256964995,27.2009075959488,51.60974431037903
14,13.81984917312397,28.061618819616065,51.72981667518616
15,-24.407357918495144,29.58693645363812,51.244383811950684
16,40.130353518042696,28.224674546336647,50.443122148513794
17,-16.385513461497872,28.077144468833286,46.716334104537964
18,8.096376533048684,27.78795264685195,50.47075128555298
19,-10.913954592732797,26.852700842461832,49.649457931518555
20,42.62500373623227,26.499816254044426,52.531655073165894
21,-21.70167970573998,26.7222893658592,49.9106605052948
22,-18.03209735292888,26.881423104689503,47.70505738258362
23,23.390128681332065,27.92391813140989,48.21083903312683
24,6.464169480538445,26.73979039000847,48.3592414855957
25,27.403615415450496,26.075938236635253,49.862513065338135
26,17.220524683191332,26.857643083626954,46.25810766220093
27,-27.090056737413327,29.0650003181611,47.31349182128906
28,10.998693506793042,27.85093261894701,49.6414315700531
29,1.9696463395514052,28.157355416402176,46.677780628204346
30,-19.329884004045628,28.211592311168495,46.22785472869873
31,-28.38502314173123,26.80493756493487,47.227811098098755
32,16.82382443401691,27.386164790629316,47.24119853973389
33,13.176939942058391,26.85385126518108,42.30980658531189
34,-26.759877752058298,27.567679539040448,43.637178897857666
35,-5.756878817984827,27.081354885110304,43.65980076789856
36,-20.355374953209754,27.501762888134916,40.71712350845337
37,2.8035703229791267,27.432828195654626,40.70276117324829
38,6.61132694767236,26.297601352088595,40.69398903846741
39,-1.84106003745093,25.577246383781013,42.48433017730713
40,-24.468165103937714,26.740234110798628,40.14033889770508
41,-9.536184226338985,27.57411628351626,43.45980262756348
42,-18.799391923205665,26.17351012880181,44.191781520843506
43,19.875330023160778,27.39518586361958,42.850982904434204
44,40.09176365840673,26.749462664154755,42.13762545585632
45,-3.4869093388280903,26.28279304315014,40.11785340309143
46,-9.320953721828639,25.505962887487712,40.80328178405762
47,-2.2880094667794992,24.25310397167026,42.1082489490509
48,-26.518106960750437,26.46715111011556,43.99816823005676
49,-28.002452714964317,25.857284366813992,42.61947822570801
50,-37.19495154411905,25.338192378225745,42.77521204948425
51,-20.215029092454536,25.445666271791563,44.2385573387146
52,89.39451478013098,25.76913165158025,44.09322762489319
53,203.21677436458415,28.69880786022233,42.932172536849976
54,-20.826117464438344,25.09254252910744,41.20966148376465
55,17.302054988644727,25.00622741434982,40.29234790802002
56,28.620877116529506,23.84575228200987,39.88722777366638
57,-7.932795842380003,25.74586577889411,41.49431777000427
58,8.068790662317355,24.576786950546907,42.534263372421265
59,-21.588695075232362,24.95909780665426,43.81122422218323
