Cpu usado (%),Memória usada (MiB)
25.0,70.359375
24.975,70.6171875
24.975,70.6171875
25.225,70.6171875
24.975,70.875
24.975,70.875
24.975,70.875
24.975,71.1328125
24.975,71.1328125
25.225,71.390625
24.975,71.390625
24.725,71.6484375
24.975,71.6484375
24.975,71.90625
24.975,71.90625
24.975,71.90625
25.0,72.1640625
24.975,72.1640625
24.975,72.421875
24.975,72.421875
24.975,72.421875
24.975,72.6796875
25.225,72.6796875
24.975,72.9375
24.975,72.9375
24.975,73.1953125
24.975,73.1953125
24.975,73.1953125
24.975,73.453125
24.975,73.453125
24.975,73.7109375
25.225,73.7109375
24.975,73.96875
24.975,73.96875
24.975,73.96875
24.975,74.7421875
24.975,74.7421875
25.225,74.7421875
24.975,74.7421875
24.975,74.7421875
24.975,74.7421875
24.975,74.7421875
25.225,75.0
24.725,75.0
25.0,75.2578125
24.975,75.2578125
25.225,75.2578125
24.975,75.515625
24.975,75.515625
24.975,75.7734375
25.225,75.7734375
24.975,76.03125
24.725,76.03125
25.225,76.03125
24.975,76.2890625
24.975,76.2890625
24.975,76.546875
24.975,76.546875
24.975,76.8046875
25.0,76.8046875
25.225,77.0625
24.975,77.0625
24.975,77.0625
24.975,77.3203125
24.975,77.3203125
24.975,77.578125
24.975,77.578125
24.975,77.578125
25.225,77.8359375
24.975,77.8359375
24.975,78.09375
24.975,78.09375
24.975,78.09375
24.975,78.3515625
24.975,78.3515625
24.975,78.609375
24.975,78.609375
24.975,78.609375
24.975,78.8671875
25.225,78.8671875
25.225,79.125
24.725,79.125
24.975,79.3828125
24.975,79.3828125
24.725,79.3828125
24.975,79.640625
25.225,79.640625
24.975,79.8984375
24.975,79.8984375
25.225,79.8984375
24.975,80.15625
24.975,80.15625
24.975,80.4140625
24.975,80.671875
24.975,80.9296875
25.0,80.9296875
24.975,80.9296875
24.975,80.9296875
24.975,80.9296875
25.225,80.9296875
25.0,81.1875
24.975,81.1875
24.975,81.4453125
25.0,81.4453125
24.975,81.703125
24.975,81.703125
25.225,81.703125
24.975,81.9609375
25.0,81.9609375
24.975,82.21875
25.0,82.21875
