Cpu usado (%),Memória usada (MiB)
7.825,2.4609375
12.825000000000001,86.92578125
13.416666666666666,91.69140625
13.416666666666666,91.8984375
12.575000000000001,92.0078125
12.666666666666666,92.10546875
13.075000000000001,92.28125
12.666666666666666,92.33984375
12.916666666666666,92.44140625
12.075000000000001,92.53515625
12.825000000000001,92.60546875
14.575000000000001,92.73046875
13.075000000000001,92.78125
11.408333333333333,92.89453125
12.658333333333333,92.94921875
14.916666666666666,93.015625
11.408333333333333,93.08984375
11.491666666666667,93.15234375
13.583333333333334,93.26953125
11.0,93.34375
11.575000000000001,93.4140625
12.583333333333334,93.52734375
12.325000000000001,93.58203125
12.75,93.6640625
12.0,93.7578125
11.75,93.82421875
13.825000000000001,93.90625
12.158333333333333,93.99609375
10.416666666666666,94.09375
12.083333333333334,94.1484375
12.408333333333333,94.23046875
13.5,94.34375
9.916666666666666,94.39453125
14.25,94.48046875
11.583333333333334,94.56640625
13.075000000000001,94.6953125
14.75,94.703125
9.991666666666667,94.828125
16.408333333333335,94.9375
10.075000000000001,94.94921875
12.741666666666667,95.015625
13.908333333333333,95.1484375
12.241666666666667,95.1796875
10.0,95.296875
11.833333333333334,95.421875
12.0,95.43359375
11.666666666666666,95.4765625
14.658333333333333,95.58203125
10.158333333333333,95.625
10.916666666666666,164.2890625
11.408333333333333,164.3359375
13.5,164.39453125
12.658333333333333,164.515625
12.666666666666666,164.57421875
13.241666666666667,164.67578125
10.658333333333333,164.73046875
13.333333333333334,164.78125
11.833333333333334,164.90234375
11.575000000000001,164.95703125
11.583333333333334,165.01171875
11.075000000000001,165.1171875
11.416666666666666,165.203125
12.583333333333334,165.33203125
11.908333333333333,165.35546875
13.658333333333333,165.47265625
11.75,165.5078125
14.575000000000001,165.578125
10.916666666666666,165.6953125
14.075000000000001,165.734375
12.158333333333333,165.81640625
12.325000000000001,165.90625
13.25,166.03515625
13.658333333333333,166.046875
13.158333333333333,166.109375
10.583333333333334,166.2109375
10.583333333333334,166.3046875
13.658333333333333,166.34765625
11.916666666666666,166.40234375
10.658333333333333,166.53515625
10.991666666666667,166.5703125
11.325000000000001,166.640625
13.083333333333334,166.74609375
11.741666666666667,166.875
11.166666666666666,166.90234375
11.583333333333334,166.9453125
12.408333333333333,167.03125
11.241666666666667,167.078125
12.916666666666666,167.15625
9.741666666666667,167.265625
12.741666666666667,167.3203125
11.741666666666667,167.3671875
10.5,167.453125
10.5,167.5625
11.5,167.67578125
10.916666666666666,167.6953125
12.833333333333334,167.75
10.833333333333334,167.8359375
11.408333333333333,167.9296875
11.833333333333334,167.98828125
10.575000000000001,168.06640625
11.083333333333334,168.18359375
12.083333333333334,168.22265625
10.25,168.296875
11.908333333333333,168.359375
10.325000000000001,168.48828125
10.241666666666667,168.51953125
12.325000000000001,168.61328125
11.991666666666667,168.6484375
11.833333333333334,168.7109375
12.075000000000001,168.83203125
11.491666666666667,168.875
9.75,168.9296875
9.908333333333333,169.0546875
10.916666666666666,169.09375
13.166666666666666,169.1484375
12.075000000000001,169.27734375
11.991666666666667,169.34375
11.583333333333334,169.40625
12.908333333333333,169.45703125
11.416666666666666,169.51171875
12.408333333333333,169.63671875
10.583333333333334,169.671875
11.991666666666667,169.75
10.75,169.8515625
11.416666666666666,169.93359375
13.241666666666667,169.98828125
12.5,170.1171875
11.333333333333334,170.19140625
10.083333333333334,170.21484375
12.416666666666666,170.2578125
10.583333333333334,170.375
12.333333333333334,170.4296875
10.25,170.515625
13.25,170.60546875
12.075000000000001,170.640625
13.241666666666667,170.72265625
12.075000000000001,170.796875
9.916666666666666,170.8515625
13.158333333333333,170.91015625
10.575000000000001,171.03125
12.825000000000001,171.1015625
14.325000000000001,171.16015625
14.241666666666667,171.21484375
12.416666666666666,171.328125
12.158333333333333,171.36328125
12.075000000000001,171.48828125
9.491666666666667,171.609375
13.583333333333334,171.66015625
12.325000000000001,171.6640625
11.916666666666666,171.734375
11.25,171.828125
12.75,171.87109375
12.166666666666666,171.9921875
14.0,172.0390625
10.916666666666666,172.08984375
10.083333333333334,172.1484375
10.916666666666666,172.23046875
11.075000000000001,172.33203125
11.325000000000001,172.3671875
10.333333333333334,172.44140625
10.25,172.5625
11.0,172.6171875
12.0,172.66796875
11.0,172.73828125
11.25,172.79296875
11.083333333333334,172.90234375
14.908333333333333,172.94921875
12.583333333333334,173.0703125
13.25,173.09765625
11.916666666666666,173.20703125
9.241666666666667,173.26953125
10.25,173.32421875
11.333333333333334,173.359375
10.825000000000001,173.42578125
11.075000000000001,173.5390625
11.25,173.58203125
11.0,173.640625
14.075000000000001,173.76171875
12.083333333333334,173.83984375
12.158333333333333,173.8828125
11.916666666666666,173.9375
11.083333333333334,174.03515625
12.25,174.0703125
11.908333333333333,174.140625
11.25,174.23828125
13.916666666666666,174.30078125
12.25,174.375
9.666666666666666,174.44921875
10.916666666666666,174.52734375
9.491666666666667,174.58984375
10.583333333333334,174.64453125
10.666666666666666,174.7421875
11.075000000000001,174.859375
13.241666666666667,174.859375
11.583333333333334,174.91015625
11.416666666666666,175.02734375
12.075000000000001,175.07421875
12.825000000000001,175.11328125
10.0,175.234375
11.083333333333334,175.26953125
14.083333333333334,175.390625
9.991666666666667,175.4140625
13.075000000000001,175.4921875
13.158333333333333,175.58203125
13.333333333333334,175.69921875
10.583333333333334,175.71875
12.75,175.80859375
13.575000000000001,175.8671875
12.158333333333333,175.93359375
10.325000000000001,175.96875
11.158333333333333,176.0859375
13.0,176.1171875
11.241666666666667,176.16796875
11.333333333333334,176.28125
11.416666666666666,176.3203125
9.741666666666667,176.4296875
9.991666666666667,176.546875
10.833333333333334,176.578125
11.333333333333334,176.5859375
12.158333333333333,176.6953125
12.491666666666667,176.76171875
12.241666666666667,176.83203125
11.25,176.87109375
9.408333333333333,176.97265625
11.741666666666667,177.0234375
10.408333333333333,177.0703125
10.166666666666666,177.16796875
11.25,177.2265625
10.0,177.33984375
13.158333333333333,177.36328125
9.666666666666666,177.48046875
9.658333333333333,177.59765625
11.583333333333334,177.6015625
10.916666666666666,177.625
11.333333333333334,177.73828125
11.083333333333334,177.765625
10.333333333333334,177.890625
11.166666666666666,177.90625
10.833333333333334,177.99609375
10.333333333333334,178.05859375
11.333333333333334,178.17578125
10.5,178.19140625
10.833333333333334,178.26953125
9.658333333333333,178.3359375
10.825000000000001,178.3828125
10.583333333333334,178.41796875
10.0,178.4609375
9.166666666666666,178.56640625
11.658333333333333,178.6796875
