Cpu usado (%),Memória usada (MiB)
8.333333333333334,2.29296875
8.666666666666666,84.05859375
13.491666666666667,93.74609375
12.241666666666667,93.88671875
11.25,93.98828125
15.658333333333333,94.11328125
13.991666666666667,94.20703125
13.241666666666667,94.30859375
12.908333333333333,94.42578125
14.083333333333334,94.54296875
14.241666666666667,94.66015625
10.491666666666667,94.7578125
10.575000000000001,94.84375
14.075000000000001,94.9375
12.575000000000001,95.02734375
10.583333333333334,95.125
10.658333333333333,95.2109375
14.25,95.3046875
13.816666666666668,95.3984375
14.0,95.48828125
13.416666666666666,95.578125
12.075000000000001,95.671875
12.916666666666666,95.7578125
13.0,95.8515625
11.491666666666667,95.94140625
12.825000000000001,96.0390625
13.075000000000001,96.125
13.908333333333333,96.21875
14.408333333333333,96.30078125
11.575000000000001,96.3984375
13.408333333333333,96.484375
13.25,96.5703125
11.483333333333334,96.6640625
11.575000000000001,96.75
14.083333333333334,96.84375
12.75,96.94140625
12.491666666666667,97.03125
11.075000000000001,97.1171875
12.0,97.20703125
13.083333333333334,97.29296875
13.416666666666666,97.390625
12.491666666666667,97.47265625
15.825000000000001,97.56640625
12.916666666666666,97.65234375
10.908333333333333,97.73828125
12.575000000000001,97.8359375
12.325000000000001,97.92578125
11.241666666666667,98.00390625
10.583333333333334,98.09765625
14.658333333333333,98.1875
12.408333333333333,98.2734375
12.666666666666666,98.3671875
11.75,98.453125
11.575000000000001,98.5390625
11.491666666666667,98.6328125
11.166666666666666,98.71484375
12.241666666666667,98.8046875
10.241666666666667,98.890625
12.666666666666666,98.98046875
16.158333333333335,99.06640625
13.166666666666666,99.15625
10.166666666666666,99.2421875
12.741666666666667,99.328125
10.5,99.41796875
12.908333333333333,99.5078125
14.333333333333334,99.6015625
12.325000000000001,99.6796875
12.741666666666667,99.76953125
13.241666666666667,99.859375
11.908333333333333,99.94140625
11.908333333333333,100.03125
10.658333333333333,100.12109375
11.491666666666667,100.19921875
9.825000000000001,100.29296875
10.75,100.37109375
12.075000000000001,168.61328125
11.566666666666668,168.703125
12.158333333333333,168.78515625
12.658333333333333,168.86328125
13.158333333333333,168.95703125
10.083333333333334,169.05078125
9.833333333333334,169.1328125
10.25,169.21484375
12.075000000000001,169.30859375
9.408333333333333,169.39453125
11.491666666666667,169.484375
10.833333333333334,169.5625
9.416666666666666,169.65625
12.325000000000001,169.73828125
12.325000000000001,169.828125
10.583333333333334,169.9140625
10.666666666666666,170.00390625
12.583333333333334,170.0859375
11.083333333333334,170.17578125
10.908333333333333,170.26171875
9.166666666666666,170.34375
9.908333333333333,170.4296875
10.991666666666667,170.5234375
11.166666666666666,170.6015625
11.416666666666666,170.69140625
9.825000000000001,170.78125
11.333333333333334,170.86328125
11.666666666666666,170.94921875
10.991666666666667,171.02734375
13.75,171.109375
10.166666666666666,171.19921875
9.908333333333333,171.28125
11.25,171.3671875
11.0,171.44921875
10.166666666666666,171.53515625
11.991666666666667,171.62890625
10.075000000000001,171.7109375
9.991666666666667,171.79296875
12.658333333333333,171.88671875
11.241666666666667,171.9609375
9.833333333333334,172.05078125
11.666666666666666,172.1328125
11.916666666666666,172.21484375
10.166666666666666,172.296875
11.241666666666667,172.39453125
11.075000000000001,172.47265625
9.416666666666666,172.5546875
12.575000000000001,172.640625
10.666666666666666,172.71875
10.991666666666667,172.8046875
11.916666666666666,172.88671875
9.408333333333333,172.9765625
9.583333333333334,173.05859375
9.658333333333333,173.1484375
11.075000000000001,173.22265625
8.583333333333334,173.3046875
9.666666666666666,173.3984375
11.833333333333334,173.47265625
9.991666666666667,173.5625
9.825000000000001,173.6484375
11.075000000000001,173.73046875
11.158333333333333,173.8125
12.583333333333334,173.8984375
10.666666666666666,173.9765625
10.5,174.0625
11.825000000000001,174.14453125
10.158333333333333,174.23046875
10.333333333333334,174.3125
9.158333333333333,174.39453125
