1,-101.36785888308856
500,-249.60691521837
1000,-97.34136515096101
1500,-129.45997299107307
2000,-377.2145035392503
2500,-165.12873893537574
3000,-107.11364938966406
3500,-52.71054484324909
4000,-55.188175085413306
4500,-40.110022758539515
5000,5.388364338274798
5500,-54.94950999403831
6000,-363.5119853271377
6500,-283.4122453366616
7000,-226.10535225929632
7500,-64.42396949557971
8000,-245.90953388353202
8500,-204.28280909428656
9000,-234.45074401677226
9500,-88.16362528529139
10000,-247.53040815691244
10500,-154.12323681046803
11000,-111.53312060226108
11500,-177.83378003638944
12000,-166.77593029417636
12500,-252.79631933041384
13000,-45.1275047867034
13500,-262.28779041817455
14000,-251.8404658192244
14500,-475.87075107680334
15000,-137.2216966329076
15500,-45.51678860697613
16000,-135.92539614392595
16500,-156.51540486745012
17000,-313.3850682095855
17500,20.944065460214233
18000,-212.7725937923276
18500,-75.91323554074263
19000,-34.32923677053434
19500,-240.53347174992138
20000,-25.295054476879287
20500,-209.3610350118442
21000,-188.13603455143937
21500,-332.12737613393824
22000,-58.404611186974364
22500,-168.2577030760798
23000,-103.22442055263596
23500,-192.14238719546785
24000,-84.14598678795244
24500,-177.26796177947043
25000,-362.77336978242124
25500,-115.8590550105341
26000,-233.9192237165194
26500,-81.00769373548022
27000,7.15233487894487
27500,-250.27386402280047
28000,-120.7632899048575
28500,-140.59333970258217
29000,-178.38636584470476
29500,-16.551437004121283
30000,-205.89027784077902
30500,-173.76071823892784
31000,-26.71173853100707
31500,-127.42910872159113
32000,0.5932526914368594
32500,-46.96758315873606
33000,-136.35616271643218
33500,-78.06979187693901
34000,27.99251907780628
34500,-200.21290073099223
35000,-320.2396295274093
35500,-270.04594052783153
36000,-62.26488065096949
36500,3.5282713060305326
37000,-30.393223325190775
37500,-271.61030019876523
38000,-137.39952762089615
38500,-218.29112868213525
39000,-115.84598458923273
39500,-109.89367018366127
40000,34.20618684928587
40500,-67.171933769545
41000,-66.1517228515788
41500,-255.28762137986485
42000,-14.806673000439659
42500,-89.50053261927414
43000,-198.26254107363397
43500,-69.5436064703273
44000,2.3558322765629356
44500,261.964199855758
45000,-102.8362884685626
45500,-104.27242609797878
46000,-54.39689485449866
46500,-92.58873301261103
47000,-14.817699765045262
47500,-199.9612077674007
48000,-160.89643247150246
48500,-103.30728819102963
49000,-77.95340997764272
49500,-25.046984938536553
50000,-66.41002498734075
50500,-30.564165894487218
51000,-79.8466097902946
51500,-36.910689942714285
52000,-70.60089149141479
52500,-112.15600453111568
53000,-66.14229092173672
53500,-65.54763862093462
54000,-185.35148353031656
54500,-64.56993922564037
55000,-159.31307526908546
55500,-194.7403740807669
56000,-101.92727729739818
56500,-197.07564080826518
57000,-20.5029466685247
57500,-76.45729831283022
58000,-193.59959028515584
58500,-126.07716877036
59000,-258.5410510779052
59500,-76.52689304549922
60000,-94.14999274143244
60500,-11.970687530470272
61000,-21.464440203850387
61500,-63.05217099818031
62000,-1.2871176998707625
62500,-63.59899793429311
63000,-9.18272919153955
63500,-112.49034101393946
64000,-133.75552168921195
64500,-196.51056116175272
65000,-232.15156703780036
65500,-82.1275497658894
66000,-71.67762764854552
66500,25.951201340494777
67000,-51.153362593294815
67500,-256.21038372996395
68000,-140.10555500500865
68500,-66.98998719760328
69000,-135.19847098766226
69500,-106.6769443858982
70000,-90.24430809261177
70500,-179.32099379205806
71000,-86.07218957672914
71500,-42.90075774014463
72000,-98.80560934576083
72500,-109.86822269115812
73000,-53.212433051644155
73500,-185.45518740430052
74000,-89.0119209719453
74500,-222.37525841374696
75000,-188.95341244007406
75500,-50.054081062084435
76000,-157.3123547363225
76500,-263.6290584738196
77000,-334.175237450095
77500,-280.8373738314722
78000,-98.86140078344937
78500,-49.54789676803203
79000,-58.01968848933418
79500,-89.38789615291918
80000,-329.18000921881514
80500,-108.65520943637281
81000,-109.47218713184061
81500,-169.19036594591532
82000,-317.971911883983
82500,-216.6714467077186
83000,-276.0054440286015
83500,-108.59829213904342
84000,-232.88157702008743
84500,-75.0058430120352
85000,-84.66150164454506
85500,-307.5227308682413
86000,-19.674645948669408
86500,-189.77056590917977
87000,-197.53181465671486
87500,-267.80730469586433
88000,2.8377080603661256
88500,9.588154854539397
89000,-105.19760436837196
89500,-264.89268551928853
90000,-106.73761895768338
90500,-179.80800117686493
91000,-134.07886797617294
91500,-90.38246187948452
92000,-70.8428303761323
92500,-86.84178779175022
93000,-232.28493114320295
93500,-135.34953052798775
94000,-200.4452784969974
94500,-36.84007195977709
95000,-329.21385939003756
95500,12.326825887333456
96000,-67.97768378779111
96500,-73.0127721565268
97000,-31.486621187368627
97500,-119.49106767761197
98000,-194.56106647137597
98500,-194.49414900678192
99000,-58.33559040499124
99500,-212.67763145645444
100000,-70.7582170293442
