1,-70.0
500,-47.0
1000,-50.0
1500,-70.0
2000,-36.0
2500,-35.0
3000,-54.0
3500,-45.0
4000,7.0
4500,741.0
5000,19.0
5500,-55.0
6000,-63.0
6500,-65.0
7000,-50.0
7500,-55.0
8000,-59.0
8500,31.0
9000,-55.0
9500,-65.0
10000,-65.0
10500,-70.0
11000,-60.0
11500,-65.0
12000,-41.0
12500,-53.0
13000,-55.0
13500,-55.0
14000,-60.0
14500,-65.0
15000,10.0
15500,-45.0
16000,-30.0
16500,-50.0
17000,-60.0
17500,-50.0
18000,-55.0
18500,-55.0
19000,-40.0
19500,-70.0
20000,-49.0
