Cpu usado (%),Memória usada (MiB)
7.166666666666667,2.17578125
12.325000000000001,77.3046875
14.0,90.046875
12.416666666666666,90.15234375
10.25,90.3359375
10.158333333333333,90.4609375
12.575000000000001,90.58203125
10.491666666666667,90.703125
14.158333333333333,90.8203125
12.658333333333333,90.92578125
10.741666666666667,91.046875
12.741666666666667,91.16796875
14.991666666666667,91.28515625
12.75,91.39453125
11.0,91.515625
12.491666666666667,91.625
14.166666666666666,91.7421875
13.083333333333334,91.859375
13.816666666666668,91.96875
11.575000000000001,92.078125
10.825000000000001,92.19921875
13.241666666666667,92.3125
11.325000000000001,92.421875
14.408333333333333,92.54296875
11.908333333333333,92.6484375
11.916666666666666,92.7578125
11.166666666666666,92.8671875
12.158333333333333,92.9765625
14.083333333333334,93.09765625
11.833333333333334,93.20703125
11.991666666666667,93.3203125
11.25,93.4375
11.416666666666666,93.546875
16.224999999999998,93.65234375
11.908333333333333,93.77734375
11.991666666666667,93.87890625
15.075000000000001,94.0
12.075000000000001,94.109375
11.083333333333334,94.21875
11.325000000000001,94.32421875
12.733333333333334,94.4375
14.658333333333333,94.546875
13.666666666666666,94.65234375
15.9,94.7578125
13.241666666666667,94.8671875
10.241666666666667,94.9765625
11.083333333333334,95.1015625
13.825000000000001,95.20703125
13.158333333333333,95.30859375
12.0,95.41796875
10.0,95.53125
10.075000000000001,95.63671875
10.5,95.7421875
10.491666666666667,95.859375
12.158333333333333,95.96484375
13.25,96.078125
14.158333333333333,96.17578125
13.666666666666666,96.296875
10.408333333333333,96.40234375
12.666666666666666,96.50390625
9.75,96.6171875
13.241666666666667,96.72265625
11.825000000000001,96.8359375
17.066666666666666,96.93359375
11.666666666666666,97.04296875
12.158333333333333,97.15625
11.083333333333334,97.25390625
12.158333333333333,97.375
12.658333333333333,97.47265625
14.5,164.8828125
12.75,164.99609375
12.916666666666666,165.09765625
10.25,165.21484375
13.5,165.3203125
12.741666666666667,165.4296875
11.241666666666667,165.53125
15.0,165.640625
13.658333333333333,165.7421875
10.0,165.8515625
10.416666666666666,165.9609375
12.575000000000001,166.05859375
13.241666666666667,166.1796875
13.491666666666667,166.27734375
14.325000000000001,166.3828125
11.825000000000001,166.49609375
11.658333333333333,166.59375
11.741666666666667,166.69921875
14.733333333333334,166.80859375
10.916666666666666,166.91796875
10.333333333333334,167.01953125
13.241666666666667,167.125
10.166666666666666,167.23046875
10.833333333333334,167.3359375
11.166666666666666,167.4375
11.75,167.55078125
13.408333333333333,167.6640625
10.666666666666666,167.76171875
10.916666666666666,167.87109375
14.741666666666667,167.984375
10.5,168.078125
10.658333333333333,168.18359375
10.491666666666667,168.2890625
11.416666666666666,168.3984375
12.75,168.49609375
11.583333333333334,168.609375
13.991666666666667,168.70703125
12.25,168.8125
10.491666666666667,168.91796875
11.575000000000001,169.03125
10.658333333333333,169.12890625
11.491666666666667,169.23046875
11.583333333333334,169.34765625
12.158333333333333,169.44921875
9.075000000000001,169.546875
12.408333333333333,169.65234375
10.408333333333333,169.75
12.408333333333333,169.859375
14.241666666666667,169.96484375
10.991666666666667,170.06640625
9.491666666666667,170.17578125
10.741666666666667,170.2734375
11.908333333333333,170.38671875
9.741666666666667,170.48828125
11.166666666666666,170.59375
13.15,170.6875
10.916666666666666,170.79296875
11.083333333333334,170.89453125
9.741666666666667,171.0
14.991666666666667,171.109375
12.991666666666667,171.21484375
12.916666666666666,171.31640625
11.833333333333334,171.4140625
11.075000000000001,171.515625
11.066666666666668,171.625
12.075000000000001,171.73046875
11.166666666666666,171.8203125
11.491666666666667,171.92578125
13.158333333333333,172.0234375
9.333333333333334,172.12890625
12.491666666666667,172.23046875
11.991666666666667,172.33203125
10.416666666666666,172.4375
10.916666666666666,172.54296875
13.491666666666667,172.65234375
11.575000000000001,172.7421875
11.741666666666667,172.84765625
10.825000000000001,172.953125
12.991666666666667,173.05859375
12.333333333333334,173.15234375
11.5,173.265625
9.658333333333333,173.3515625
10.25,173.45703125
11.991666666666667,173.56640625
11.825000000000001,173.66015625
10.916666666666666,173.76171875
11.491666666666667,173.86328125
11.658333333333333,173.9609375
12.241666666666667,174.0625
11.325000000000001,174.17578125
10.833333333333334,174.26953125
11.408333333333333,174.37109375
10.575000000000001,174.47265625
10.241666666666667,174.578125
12.416666666666666,174.67578125
10.75,174.78515625
11.241666666666667,174.8828125
10.908333333333333,174.9765625
12.325000000000001,175.08984375
12.241666666666667,175.18359375
11.075000000000001,175.29296875
11.416666666666666,175.3828125
11.075000000000001,175.49609375
11.241666666666667,175.5859375
10.666666666666666,175.6875
11.658333333333333,175.79296875
9.583333333333334,175.89453125
11.575000000000001,176.0
11.491666666666667,176.09375
9.908333333333333,176.19140625
11.408333333333333,176.29296875
10.083333333333334,176.39453125
10.991666666666667,176.49609375
12.75,176.59375
10.325000000000001,176.6953125
10.166666666666666,176.796875
10.075000000000001,176.89453125
11.333333333333334,176.9921875
12.325000000000001,177.08984375
10.575000000000001,177.19921875
11.666666666666666,177.29296875
10.5,177.38671875
10.575000000000001,177.484375
11.083333333333334,177.58984375
10.583333333333334,177.6953125
12.083333333333334,177.796875
12.833333333333334,177.88671875
11.083333333333334,177.99609375
10.083333333333334,178.08984375
12.491666666666667,178.19140625
10.166666666666666,178.28515625
11.825000000000001,178.40625
12.833333333333334,178.51171875
12.583333333333334,178.60546875
