Cpu usado (%),Memória usada (MiB)
8.416666666666666,1.8671875
8.333333333333334,22.2890625
8.333333333333334,22.4453125
8.325000000000001,22.55078125
8.333333333333334,22.66015625
8.333333333333334,22.78125
8.325000000000001,22.87890625
8.333333333333334,23.0
8.333333333333334,23.1015625
8.408333333333333,23.203125
8.333333333333334,23.328125
8.325000000000001,23.44140625
8.333333333333334,23.56640625
8.333333333333334,23.69140625
8.325000000000001,23.796875
8.325000000000001,23.91796875
8.333333333333334,24.0234375
8.325000000000001,24.09375
8.416666666666666,24.1796875
8.333333333333334,24.27734375
8.333333333333334,24.39453125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.325000000000001,26.92578125
8.325000000000001,26.92578125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.325000000000001,26.92578125
8.333333333333334,26.92578125
8.325000000000001,26.92578125
8.333333333333334,26.92578125
8.333333333333334,26.92578125
8.325000000000001,26.92578125
8.5,26.92578125
8.333333333333334,26.92578125
8.325000000000001,26.92578125
8.325000000000001,26.9296875
8.325000000000001,26.98828125
8.333333333333334,26.98828125
8.5,26.98828125
8.325000000000001,26.98828125
8.333333333333334,26.98828125
8.325000000000001,26.98828125
8.5,26.98828125
8.333333333333334,45.421875
8.333333333333334,45.421875
8.333333333333334,45.421875
8.333333333333334,45.421875
8.333333333333334,45.421875
8.333333333333334,45.421875
8.325000000000001,45.421875
8.325000000000001,45.421875
8.333333333333334,45.421875
8.333333333333334,45.421875
8.333333333333334,45.421875
8.325000000000001,45.421875
8.325000000000001,45.421875
8.325000000000001,45.421875
8.333333333333334,45.421875
8.333333333333334,45.4296875
8.333333333333334,45.4296875
8.333333333333334,45.4296875
8.325000000000001,45.4296875
8.333333333333334,45.4296875
8.325000000000001,45.4296875
8.333333333333334,45.4296875
8.325000000000001,45.4296875
8.333333333333334,45.4296875
8.333333333333334,45.4296875
8.333333333333334,45.4296875
8.333333333333334,45.4296875
8.325000000000001,45.4296875
8.333333333333334,45.4296875
8.408333333333333,45.4296875
8.333333333333334,45.4296875
8.491666666666667,45.4296875
8.333333333333334,45.4296875
8.333333333333334,45.4296875
8.333333333333334,45.4296875
8.333333333333334,45.4296875
8.333333333333334,45.43359375
8.325000000000001,45.43359375
8.333333333333334,45.43359375
8.166666666666666,45.43359375
8.333333333333334,45.43359375
8.325000000000001,45.43359375
8.325000000000001,45.43359375
8.325000000000001,45.43359375
8.333333333333334,45.43359375
8.333333333333334,45.43359375
8.325000000000001,45.43359375
8.333333333333334,45.43359375
8.333333333333334,45.43359375
8.333333333333334,45.43359375
8.333333333333334,45.43359375
8.325000000000001,45.43359375
8.333333333333334,45.43359375
8.333333333333334,45.43359375
8.333333333333334,45.43359375
8.333333333333334,45.43359375
8.491666666666667,45.43359375
8.333333333333334,45.43359375
8.333333333333334,45.44140625
8.325000000000001,45.44140625
8.325000000000001,45.44140625
8.333333333333334,45.44140625
8.325000000000001,45.44140625
8.333333333333334,45.44140625
8.333333333333334,45.44140625
8.333333333333334,45.44140625
8.333333333333334,45.44140625
8.325000000000001,45.44140625
8.333333333333334,45.44140625
