generation,best_element_fitness,population_fitness_std,time_to_run_generation
1,-1.0,1.128317331250389,6.197569370269775
2,-2.0,1.1004344596567301,6.380632638931274
3,-1.0,1.1135726289739705,6.476534366607666
4,-2.0,1.094714574672321,6.659538984298706
5,-3.0,1.0967935083688267,6.69188117980957
6,2.0,0.9812216874896315,7.044395923614502
7,-2.0,1.019040725388343,6.891309976577759
8,-1.0,0.9931344319879357,6.7904815673828125
9,1.0,1.012719112093773,6.781662940979004
10,1.0,0.8704022058795576,6.995697736740112
11,-2.0,0.9479746832062552,6.859743356704712
12,-1.0,0.9530813186711823,6.881080150604248
13,1.0,0.9488751235015069,6.959784984588623
14,14.0,1.1291253251964548,7.1231958866119385
15,-1.0,0.9097054468343037,6.8472700119018555
16,4.0,0.9183376285440994,7.039803743362427
17,-1.0,0.9223860363210188,6.93051290512085
18,1.0,0.8321634454841188,7.263975620269775
19,-1.0,0.848949939631307,7.063859462738037
20,15.0,1.0816191566350883,7.370255947113037
21,9.0,0.8905616205518853,7.337562561035156
22,7.0,0.881677945737558,7.248131275177002
23,8.0,0.9081057207175826,7.4925689697265625
24,8.0,0.9482847673563042,7.2968909740448
25,3.0,0.8470442727508403,7.313040256500244
26,13.0,1.245104011719503,7.843427658081055
27,25.0,1.4421359159247091,7.979335069656372
28,16.0,1.053138167573467,7.787103652954102
29,25.0,1.619328255790036,8.26425552368164
30,30.0,1.8887233783696329,8.274052381515503
31,53.0,3.1571227407245352,8.902004718780518
32,7.0,0.8577738629732198,7.5759031772613525
33,31.0,2.0422575743524614,8.241747379302979
34,43.0,2.0945367029488886,8.474476337432861
35,36.0,2.4002699848142086,9.085148334503174
36,27.0,1.9467090178041504,8.936633348464966
37,7.0,0.9606164687324489,8.206291675567627
38,22.0,1.7058429001522968,8.706554412841797
39,17.0,1.4121133099011565,9.15877890586853
40,28.0,1.7510636767405119,9.373879194259644
41,45.0,3.058665722173641,10.554304122924805
42,48.0,2.8116180394925627,9.997174978256226
43,12.0,1.1704272724095248,8.901512384414673
44,28.0,2.5046923962834238,10.566080331802368
45,53.0,2.828621572427107,10.487651109695435
46,24.0,2.054142156716521,10.763984203338623
47,43.0,2.469493875270801,10.701370239257812
48,55.0,2.881590533021651,11.099661350250244
49,28.0,2.0624800605096767,10.603820085525513
50,33.0,2.6840447090165993,11.371908903121948
51,55.0,3.4608964156703683,12.247931480407715
52,43.0,2.93393933134276,11.582620859146118
53,11.0,1.1749995744680082,9.708300352096558
54,57.0,3.6108165281553704,12.246722936630249
55,55.0,3.5485991602321043,12.084778308868408
56,42.0,2.862778370744057,11.430827379226685
57,39.0,3.081980532060512,11.817392826080322
58,33.0,3.151809004365588,12.338653087615967
59,34.0,3.0960335915490327,12.428358316421509
60,36.0,3.259739866921899,13.02396845817566
61,51.0,2.8869437126483777,11.329023838043213
62,28.0,2.4875883903893747,11.583207845687866
63,42.0,2.4832913642985996,11.096398830413818
64,36.0,3.1343898927861544,12.440363645553589
65,69.0,4.880040573601821,14.32630968093872
66,38.0,3.2020562143722584,13.1549072265625
67,26.0,2.6210196489152846,12.375324010848999
68,52.0,3.9557633902952287,13.058695316314697
69,64.0,4.882161406590322,14.932241439819336
70,46.0,2.906827136243227,12.089869976043701
71,63.0,4.948008084067769,15.119181871414185
72,113.0,6.424165315432036,15.92586350440979
73,42.0,3.675684426062716,14.00443148612976
74,70.0,4.828111017779106,13.524935960769653
75,41.0,4.309089927119182,15.18411922454834
76,105.0,5.790452832033087,14.170353174209595
77,54.0,4.404459558220508,14.948161602020264
78,46.0,4.1751546079157364,15.70499300956726
79,48.0,4.404479083841811,13.978704929351807
80,49.0,3.3856467624369793,13.152077674865723
81,35.0,3.5307698877157088,13.249293088912964
82,41.0,3.0921390654367404,12.62144160270691
83,32.0,3.3663653990617237,13.735103368759155
84,35.0,2.493584568447599,12.589236497879028
85,18.0,2.2104072023045886,12.113442659378052
86,30.0,3.4920847641487742,13.882544040679932
87,47.0,4.349885515734869,14.934878826141357
88,58.0,3.967526181388095,13.539267539978027
89,25.0,2.658372434404179,11.799587965011597
90,36.0,3.01954367413356,11.784867286682129
91,87.0,5.262630140908632,12.865786075592041
92,43.0,3.2559969287454806,12.453415632247925
93,59.0,3.7406651814884477,13.081623315811157
94,31.0,3.481826532152341,13.155788660049438
95,90.0,4.6044895482561365,12.56231951713562
96,113.0,6.340971218985306,15.089698076248169
97,61.0,4.532868407531813,13.341126918792725
98,46.0,4.376548411705279,14.166429042816162
99,46.0,3.2348718676324726,11.930765390396118
100,54.0,4.8435375501796205,15.942589521408081
101,46.0,4.088471597064116,14.446223497390747
102,46.0,5.062576024120527,16.041255235671997
103,66.0,5.274551734507872,14.889427185058594
104,46.0,4.682050832701413,15.500023126602173
105,73.0,5.507090338826847,14.84299898147583
106,45.0,2.79327764463184,12.025402307510376
107,51.0,3.3675694499148787,13.035726070404053
108,37.0,3.7462402485692237,13.762873411178589
109,53.0,4.1714625732469415,14.383846521377563
110,81.0,5.901515398607377,15.945558309555054
111,32.0,3.3183586304075092,13.184882402420044
112,34.0,3.6503561470081247,13.268624544143677
113,33.0,3.5656561808452594,12.584010601043701
114,67.0,5.581863129816065,13.732415199279785
115,36.0,3.3652405560375622,12.10596227645874
116,79.0,5.370698278622622,13.87596321105957
117,72.0,3.9522444256396896,12.629220485687256
118,55.0,3.145696107382275,11.25432538986206
119,36.0,2.6365887051263797,12.283241510391235
120,49.0,3.131120566187128,11.961009502410889
121,32.0,3.06886558845447,12.473626136779785
122,49.0,4.510655828147388,13.95661211013794
123,40.0,3.6796842255824074,13.364484310150146
124,68.0,4.486113685585776,12.618093729019165
125,37.0,2.827086132398516,11.2070631980896
126,58.0,4.786278721512152,14.070051908493042
127,59.0,4.006243127919223,12.456031084060669
128,36.0,3.6073541550560293,13.311931133270264
129,50.0,4.619913419102137,14.621962070465088
130,34.0,3.315883592649175,12.58342432975769
131,69.0,4.164406800493919,13.2326078414917
132,52.0,3.474093262996835,12.429487466812134
133,70.0,5.191338940966964,14.94950246810913
134,51.0,4.877335338071394,14.810590505599976
135,73.0,5.270541148686726,15.004235982894897
136,50.0,3.593382807327936,13.354873895645142
137,40.0,3.8070986328173846,13.742136240005493
138,52.0,3.9064787213038805,13.315390825271606
139,55.0,4.126664028001311,14.163779735565186
140,58.0,5.180614249295155,14.991362810134888
141,56.0,5.498559447709918,16.188945770263672
142,42.0,4.776407017832546,15.63405466079712
143,26.0,2.5946868789894473,12.06819224357605
144,57.0,4.410939129029101,13.495063066482544
145,43.0,4.232008979196523,13.691075086593628
146,33.0,3.116539106123971,12.853256940841675
147,51.0,4.255310094458451,14.84657073020935
148,30.0,2.4767720928660353,11.963952541351318
149,63.0,4.240624482313896,13.258098840713501
150,66.0,4.97295847559579,13.552170276641846
151,36.0,3.2449955315839802,12.25586724281311
152,38.0,3.642008237222975,12.943530082702637
153,85.0,5.992623465561639,15.168959140777588
154,56.0,3.9959074063346365,12.886923551559448
155,61.0,4.754253253666657,14.249932765960693
156,69.0,5.627709658466754,14.840948104858398
157,58.0,5.355557487320998,15.748305320739746
158,39.0,3.5227687974092197,13.916335821151733
159,114.0,6.605647280925617,16.851442337036133
160,39.0,2.9735332518739384,12.48680305480957
161,55.0,4.541158882928453,15.063356161117554
162,108.0,6.956109257336316,16.517332315444946
163,96.0,7.1517841130727655,17.302724599838257
164,64.0,5.994080746870198,16.68953585624695
165,38.0,3.5790160659041477,13.950688600540161
166,52.0,4.5896649115158725,14.65349268913269
167,64.0,6.073088176537534,17.24702525138855
168,141.0,9.712487631909758,20.240236282348633
169,58.0,5.284365997922551,15.252287149429321
170,48.0,5.320720251995964,15.91546082496643
171,73.0,4.719157128132099,14.471816301345825
172,114.0,7.2804601502927,17.71467900276184
173,61.0,5.979598648738894,16.836545944213867
174,109.0,7.124477243980783,17.472445011138916
175,60.0,4.624963134988214,14.93600082397461
176,99.0,7.589207073206,19.018612384796143
177,60.0,5.689736373506245,16.49327325820923
178,75.0,4.87489733225224,15.249800682067871
179,66.0,5.196874060432868,16.874247550964355
180,64.0,5.95550803878225,16.92044234275818
181,60.0,5.0125741889771565,15.38449501991272
182,42.0,3.621270495282008,14.558510541915894
183,87.0,7.064209509916874,17.315759897232056
184,84.0,5.671493277788487,15.051504611968994
185,45.0,4.131774921265677,14.112874031066895
186,82.0,5.5998571410349385,16.232886791229248
187,67.0,5.517608177462405,16.120954751968384
188,33.0,3.71341944843294,14.365232706069946
189,31.0,2.797240783343472,12.333034038543701
190,63.0,4.819435236622648,15.010708808898926
191,82.0,6.5242473895461695,15.823965549468994
192,47.0,5.394297359248932,16.757582664489746
193,60.0,4.629354598645474,14.444640636444092
194,118.0,8.935427018335497,19.393532276153564
195,165.0,8.050525200258678,15.26914358139038
196,28.0,2.94917208721363,13.875319004058838
197,63.0,5.253772358981687,15.248875856399536
198,106.0,6.677244940841993,16.760707139968872
199,114.0,7.012125212801037,16.728463888168335
200,72.0,6.128123693268601,17.300132513046265
201,49.0,4.3480036798512485,14.088801622390747
202,42.0,3.364958246397717,13.10498046875
203,45.0,3.960946856497825,14.456189632415771
204,34.0,3.7084654508300328,14.09740138053894
205,80.0,6.318347568787269,15.839863300323486
206,48.0,3.9015894197108953,13.395099401473999
207,52.0,4.1381401619568186,14.168006658554077
208,57.0,4.187529581985063,13.905242681503296
209,73.0,4.279783172077763,13.372570037841797
210,81.0,4.9218610301389045,14.112367153167725
211,49.0,3.7171489074289186,13.898887634277344
212,42.0,4.868048890469363,16.055567979812622
213,115.0,5.861318622972138,14.676369428634644
214,34.0,3.357100534687634,13.778432130813599
215,37.0,4.334920529836735,15.553353786468506
216,33.0,3.7431938234614566,15.337329626083374
217,108.0,7.563957694223309,18.73466467857361
218,36.0,4.158703644166051,15.901516914367676
219,81.0,7.131263843106634,17.74216628074646
220,46.0,4.240688151703683,14.078451156616211
221,48.0,4.383191075004602,14.391321182250977
222,90.0,5.356782243100796,14.974973201751709
223,67.0,5.965079714471551,17.32427406311035
224,50.0,4.705943051079135,14.525336265563965
225,60.0,4.566123520011258,14.03560757637024
226,55.0,4.287003615580468,14.349912405014038
227,78.0,6.980579918602752,17.738760232925415
228,72.0,5.59791532626209,14.799401760101318
229,45.0,5.229535734651787,16.88253426551819
230,66.0,5.552657021642882,15.796653509140015
231,46.0,5.020812284879808,16.01156497001648
232,45.0,4.869076298436902,15.369471073150635
233,75.0,5.263250326556775,15.740343570709229
234,46.0,3.807262008320415,13.856092929840088
235,72.0,6.742026698256245,17.24928641319275
236,57.0,5.7177964286952365,17.082555532455444
237,72.0,5.3627884537803645,16.219597816467285
238,50.0,4.332634764205263,13.648513793945312
239,76.0,6.316291316904247,15.206474781036377
240,70.0,4.63840317350702,15.374733448028564
241,43.0,4.557760853752641,14.88559627532959
242,68.0,4.726945736942619,14.099058151245117
243,64.0,4.526248336094695,14.091925859451294
244,52.0,3.5403248438526087,13.251343250274658
245,39.0,3.6549013666582035,13.97749376296997
246,78.0,5.763427799495714,16.072178840637207
247,87.0,5.711033531682334,15.239969968795776
248,43.0,3.2411423911948085,13.287505865097046
249,81.0,5.535174432662442,15.530417203903198
250,31.0,3.61856546161597,14.077868700027466
251,88.0,5.939471693677814,15.460784435272217
252,69.0,5.906788975407874,16.084470987319946
253,43.0,4.844138313467112,15.73593521118164
254,72.0,5.175664208582314,15.57458782196045
255,50.0,3.371819093605112,13.009162425994873
256,56.0,5.447092435419101,16.243211030960083
257,63.0,5.126005852513241,15.806910514831543
258,84.0,5.331948611905408,15.469025611877441
259,82.0,4.818416337345705,13.742377519607544
260,48.0,4.8524781297807,14.97218918800354
261,48.0,5.048462736318849,16.22816252708435
262,29.0,3.2245334546256457,13.546822309494019
263,77.0,5.514798636396437,15.087539434432983
264,100.0,6.21606788894716,16.22790765762329
265,100.0,5.436978572700098,14.370770454406738
266,55.0,5.0241540581475,14.970292568206787
267,37.0,3.641829759887192,14.430108308792114
268,36.0,3.9560080889704965,15.25025987625122
269,61.0,4.618915890119672,14.680590867996216
270,54.0,4.920622318365838,15.364312410354614
271,46.0,4.933644089311672,16.189863204956055
272,85.0,5.374090062512908,16.03108024597168
273,114.0,6.219858197740525,15.660117149353027
274,66.0,5.971002930831637,17.143304586410522
275,85.0,7.321991805513034,17.757025241851807
276,80.0,6.343456155756105,17.713043689727783
277,49.0,5.044155033303397,17.488366842269897
278,62.0,5.275471922017973,16.428146839141846
279,52.0,4.413308962671887,15.513736486434937
280,66.0,4.8040416317929635,15.4257652759552
281,46.0,3.8834391974125206,13.98553729057312
282,88.0,7.3586422660705555,19.94311833381653
283,67.0,6.38995805933028,17.956417322158813
284,63.0,4.704855364408135,14.836741209030151
285,40.0,4.118444366505392,14.416551113128662
286,51.0,4.068857333453705,14.630734205245972
287,52.0,4.6784253761281684,14.675427913665771
288,117.0,7.518516875022627,18.265994548797607
289,69.0,5.205186259875817,15.910112857818604
290,66.0,5.523724830220999,16.716187715530396
291,36.0,4.252575219793297,15.293094158172607
292,54.0,4.912399006595454,14.61476731300354
293,37.0,4.3788601256491395,14.495132207870483
294,89.0,7.167875835978187,17.957054615020752
295,41.0,4.546196652147815,15.621742010116577
296,85.0,6.225489217724178,17.67517638206482
297,70.0,4.890864545251688,15.76846432685852
298,81.0,6.237780053833254,18.305689096450806
299,106.0,6.118160180969438,16.09264850616455
300,60.0,4.486711044852342,14.884423971176147
