Cpu usado (%),Memória usada (MiB)
25.225,72.06640625
24.975,72.32421875
24.975,72.32421875
24.975,72.32421875
25.0,72.58203125
24.975,72.83984375
24.975,72.83984375
25.0,73.09765625
24.975,73.35546875
24.975,73.35546875
25.225,73.61328125
24.975,73.87109375
24.975,73.87109375
25.225,74.12890625
24.975,74.38671875
24.975,74.38671875
24.975,74.64453125
24.975,74.90234375
24.975,74.90234375
25.225,75.16015625
24.975,75.16015625
24.975,75.41796875
24.975,75.67578125
24.975,75.67578125
24.975,75.93359375
24.975,75.93359375
24.975,76.19140625
24.975,76.19140625
25.225,76.44921875
24.975,76.44921875
24.975,76.70703125
24.975,77.48046875
24.975,77.48046875
24.975,77.48046875
24.975,77.48046875
24.975,77.48046875
24.975,77.48046875
25.225,77.73828125
24.975,77.73828125
24.975,77.99609375
24.975,78.25390625
24.975,78.25390625
24.975,78.51171875
25.225,78.51171875
24.975,78.76953125
24.725,78.76953125
25.225,79.02734375
25.0,79.02734375
24.975,79.28515625
24.975,79.28515625
25.0,79.54296875
24.975,79.54296875
24.975,79.80078125
24.975,80.05859375
24.975,80.05859375
24.975,80.31640625
25.225,80.31640625
24.975,80.57421875
24.975,80.83203125
24.975,80.83203125
24.975,81.08984375
24.975,81.34765625
24.975,81.34765625
24.975,81.60546875
24.975,81.86328125
25.225,81.86328125
24.975,82.12109375
24.975,82.37890625
24.975,82.37890625
24.975,82.63671875
24.975,82.63671875
24.975,82.89453125
24.975,83.15234375
24.975,83.15234375
25.225,83.41015625
24.975,83.41015625
24.975,83.66796875
24.975,83.66796875
24.975,83.92578125
24.975,83.92578125
24.975,84.18359375
25.0,84.18359375
24.975,85.21484375
24.975,85.21484375
25.225,85.21484375
24.975,85.21484375
24.975,85.21484375
24.975,85.21484375
24.975,85.21484375
24.975,85.47265625
24.975,85.73046875
24.975,85.73046875
24.975,85.98828125
25.225,85.98828125
24.975,86.24609375
24.975,86.24609375
24.975,86.50390625
24.975,86.50390625
24.975,86.76171875
24.975,87.01953125
24.975,87.01953125
25.225,87.27734375
24.975,87.27734375
24.975,87.53515625
24.975,87.53515625
25.225,87.79296875
24.975,87.79296875
24.975,88.05078125
24.975,88.30859375
24.975,88.30859375
24.975,88.56640625
25.225,88.56640625
24.975,88.82421875
24.975,89.08203125
24.975,89.08203125
24.975,89.33984375
24.975,89.59765625
24.975,89.59765625
24.975,89.85546875
24.975,89.85546875
24.975,90.11328125
24.975,90.37109375
24.975,90.37109375
24.975,90.62890625
24.975,90.62890625
24.975,90.88671875
24.975,90.88671875
24.975,91.14453125
24.975,91.14453125
24.975,91.40234375
24.975,91.66015625
24.975,91.66015625
25.225,92.69140625
24.975,92.69140625
24.975,92.69140625
24.975,92.69140625
24.975,92.69140625
24.975,92.69140625
25.225,92.69140625
24.725,92.69140625
24.975,92.94921875
25.0,92.94921875
25.225,93.20703125
24.975,93.20703125
24.975,93.46484375
24.975,93.46484375
24.975,93.72265625
25.225,93.98046875
24.975,93.98046875
24.975,94.23828125
24.975,94.23828125
25.225,94.49609375
24.975,94.75390625
24.975,94.75390625
24.975,95.01171875
24.975,95.01171875
24.975,95.26953125
24.975,95.26953125
24.975,95.52734375
24.975,95.52734375
25.225,95.78515625
24.975,96.04296875
24.975,96.04296875
24.975,96.30078125
24.975,96.55859375
24.975,96.55859375
24.975,96.81640625
25.0,97.07421875
24.975,97.07421875
24.975,97.33203125
25.0,97.58984375
25.225,97.58984375
24.975,97.84765625
24.975,97.84765625
24.975,98.10546875
24.975,98.10546875
24.975,98.36328125
25.225,98.36328125
24.975,98.62109375
24.975,98.62109375
24.975,98.87890625
24.975,99.65234375
24.975,99.65234375
24.975,99.65234375
25.0,99.65234375
24.975,99.65234375
25.0,99.65234375
24.975,99.91015625
25.225,99.91015625
24.975,100.16796875
24.725,100.16796875
24.975,100.42578125
25.225,100.42578125
24.975,100.68359375
24.975,100.68359375
24.975,100.94140625
24.975,101.19921875
24.975,101.19921875
24.975,101.45703125
25.0,101.45703125
24.975,101.71484375
24.975,101.71484375
24.975,101.97265625
24.975,102.23046875
25.225,102.23046875
24.975,102.48828125
24.975,102.48828125
24.975,102.74609375
24.975,103.00390625
24.975,103.00390625
24.975,103.26171875
24.975,103.26171875
24.975,103.51953125
25.225,103.77734375
24.975,103.77734375
24.975,104.03515625
24.975,104.29296875
24.975,104.29296875
24.975,104.55078125
25.225,104.80859375
24.975,104.80859375
24.975,105.06640625
24.975,105.06640625
24.975,105.32421875
24.975,105.32421875
24.975,105.58203125
24.975,105.58203125
24.975,105.83984375
25.225,106.09765625
24.975,106.87109375
24.975,106.87109375
25.225,106.87109375
24.975,106.87109375
24.975,106.87109375
24.975,106.87109375
25.0,106.87109375
24.975,107.12890625
24.975,107.38671875
25.0,107.38671875
24.975,107.64453125
24.975,107.64453125
24.975,107.90234375
24.975,107.90234375
24.975,108.16015625
25.225,108.41796875
24.975,108.41796875
24.975,108.67578125
24.975,108.67578125
24.975,108.93359375
24.975,108.93359375
25.225,109.19140625
24.975,109.44921875
24.975,109.44921875
24.975,109.70703125
24.975,109.70703125
24.975,109.96484375
25.225,109.96484375
24.975,110.22265625
24.975,110.48046875
24.975,110.48046875
24.975,110.73828125
24.975,110.73828125
25.225,110.99609375
24.975,111.25390625
24.975,111.25390625
24.975,111.51171875
24.975,111.51171875
24.975,111.76953125
24.975,112.02734375
24.975,112.02734375
24.975,112.28515625
25.225,112.28515625
24.975,112.54296875
24.975,112.54296875
24.975,112.80078125
24.975,112.80078125
24.975,113.05859375
24.975,113.57421875
25.0,114.08984375
24.975,114.08984375
24.975,114.08984375
24.975,114.08984375
24.975,114.08984375
25.0,114.08984375
24.975,114.08984375
25.225,114.34765625
24.725,114.34765625
24.975,114.60546875
25.225,114.86328125
24.975,114.86328125
25.0,115.12109375
24.975,115.12109375
25.225,115.37890625
24.975,115.37890625
24.975,115.63671875
24.975,115.89453125
24.975,115.89453125
25.225,116.15234375
24.975,116.15234375
24.725,116.41015625
24.975,116.41015625
24.975,116.66796875
24.975,116.66796875
25.225,116.92578125
24.975,117.18359375
24.975,117.18359375
24.975,117.44140625
25.225,117.44140625
24.975,117.69921875
24.975,117.69921875
24.975,117.95703125
24.975,118.21484375
25.225,118.21484375
24.975,118.47265625
24.975,118.47265625
24.975,118.73046875
24.975,118.73046875
24.975,118.98828125
24.975,119.24609375
24.975,119.24609375
24.975,119.50390625
25.225,119.50390625
24.975,119.76171875
24.975,120.01953125
24.975,120.01953125
24.975,120.79296875
24.975,120.79296875
24.975,120.79296875
24.975,120.79296875
24.975,120.79296875
25.225,120.79296875
24.975,121.05078125
24.975,121.05078125
24.975,121.30859375
24.975,121.30859375
24.975,121.56640625
25.225,121.56640625
24.975,121.82421875
24.975,121.82421875
24.975,122.08203125
24.975,122.08203125
24.975,122.33984375
24.975,122.59765625
25.0,122.59765625
24.975,122.85546875
24.975,123.11328125
24.975,123.11328125
24.975,123.37109375
24.975,123.37109375
24.975,123.62890625
24.975,123.62890625
24.975,123.88671875
24.975,123.88671875
24.975,124.14453125
24.975,124.40234375
25.225,124.40234375
24.975,124.66015625
24.975,124.91796875
24.975,124.91796875
24.975,125.17578125
24.975,125.43359375
25.225,125.43359375
24.975,125.69140625
24.975,125.94921875
24.975,125.94921875
24.975,125.94921875
24.725,126.20703125
24.975,126.20703125
24.975,126.46484375
24.975,126.46484375
25.0,126.72265625
24.975,126.72265625
24.975,126.98046875
24.975,127.75390625
25.225,127.75390625
24.975,127.75390625
24.975,127.75390625
24.975,127.75390625
24.975,127.75390625
24.975,128.01171875
24.975,128.01171875
24.975,128.26953125
24.975,128.26953125
24.975,128.52734375
24.975,128.78515625
24.975,128.78515625
25.225,129.04296875
24.975,129.04296875
24.975,129.30078125
24.975,129.30078125
24.975,129.55859375
24.975,129.55859375
24.975,129.81640625
24.975,129.81640625
24.975,130.07421875
25.225,130.33203125
24.975,130.33203125
24.975,130.58984375
24.975,130.58984375
24.975,130.84765625
24.975,130.84765625
25.225,131.10546875
24.975,131.10546875
24.975,131.36328125
25.225,131.62109375
24.975,131.62109375
24.975,131.87890625
24.975,131.87890625
24.975,132.13671875
24.975,132.39453125
24.975,132.39453125
24.975,132.65234375
24.975,132.65234375
25.225,132.91015625
24.975,133.16796875
24.975,133.16796875
24.975,133.42578125
24.975,133.42578125
24.975,133.68359375
24.975,133.68359375
24.975,134.45703125
24.975,134.71484375
25.225,134.71484375
24.975,134.71484375
25.0,134.71484375
24.975,134.71484375
25.0,134.71484375
24.975,134.71484375
24.975,134.97265625
25.225,134.97265625
24.725,135.23046875
24.975,135.23046875
25.225,135.48828125
24.975,135.48828125
24.975,135.74609375
24.975,136.00390625
24.975,136.00390625
25.0,136.26171875
24.975,136.26171875
24.975,136.51953125
24.975,136.51953125
24.975,136.77734375
24.975,137.03515625
24.975,137.03515625
24.975,137.29296875
24.975,137.29296875
24.975,137.55078125
25.225,137.55078125
24.975,137.80859375
24.975,138.06640625
24.975,138.06640625
24.975,138.32421875
24.975,138.58203125
24.975,138.58203125
24.975,138.83984375
24.975,139.09765625
25.225,139.09765625
24.975,139.35546875
24.725,139.35546875
25.225,139.61328125
25.0,139.61328125
24.975,139.87109375
24.975,139.87109375
25.0,140.12890625
24.975,140.38671875
24.975,140.38671875
24.975,140.64453125
24.975,141.41796875
24.975,141.41796875
24.975,141.41796875
24.975,141.41796875
24.975,141.41796875
24.975,141.41796875
25.0,141.41796875
24.975,141.67578125
24.975,141.93359375
25.25,141.93359375
24.975,142.19140625
24.975,142.19140625
24.975,142.44921875
24.975,142.44921875
24.975,142.70703125
24.975,142.70703125
24.975,142.96484375
25.225,143.22265625
24.975,143.22265625
24.975,143.48046875
24.975,143.48046875
24.975,143.73828125
25.25,143.73828125
24.975,143.99609375
24.975,143.99609375
24.975,144.25390625
24.975,144.51171875
24.975,144.51171875
24.975,144.76953125
24.975,144.76953125
24.975,145.02734375
24.975,145.02734375
24.725,145.28515625
24.975,145.28515625
24.975,145.54296875
24.975,145.80078125
24.975,145.80078125
24.975,146.05859375
24.975,146.05859375
25.0,146.31640625
24.975,146.57421875
25.25,146.57421875
24.975,146.83203125
24.725,146.83203125
24.975,147.08984375
24.975,147.08984375
25.225,147.60546875
24.975,148.21484375
24.975,148.21484375
24.975,148.21484375
24.975,148.21484375
25.0,148.21484375
24.975,148.21484375
24.975,148.47265625
25.225,148.47265625
24.975,148.73046875
24.975,148.73046875
24.975,148.98828125
24.975,148.98828125
24.975,149.24609375
25.225,149.50390625
24.975,149.50390625
24.975,149.76171875
25.225,149.76171875
24.975,150.01953125
24.725,150.01953125
24.975,150.27734375
24.975,150.53515625
24.975,150.53515625
24.975,150.79296875
24.975,150.79296875
24.975,151.05078125
24.975,151.05078125
24.975,151.30859375
24.975,151.30859375
25.225,151.56640625
24.975,151.56640625
24.975,151.82421875
24.975,151.82421875
24.975,152.08203125
24.975,152.08203125
24.975,152.33984375
24.975,152.33984375
24.975,152.59765625
24.975,152.85546875
24.975,152.85546875
24.975,153.11328125
25.225,153.11328125
24.975,153.37109375
25.0,153.62890625
24.975,153.62890625
25.0,153.88671875
24.975,153.88671875
24.975,154.40234375
24.975,154.91796875
24.975,154.91796875
24.975,154.91796875
24.975,154.91796875
24.975,154.91796875
24.975,154.91796875
24.975,154.91796875
24.975,155.17578125
24.975,155.17578125
25.0,155.43359375
25.25,155.69140625
24.975,155.69140625
24.975,155.94921875
24.975,155.94921875
24.975,156.20703125
24.975,156.20703125
24.975,156.46484375
24.975,156.46484375
24.975,156.72265625
25.225,156.98046875
24.975,156.98046875
24.975,157.23828125
24.975,157.23828125
24.975,157.49609375
24.975,157.49609375
24.975,157.75390625
24.975,158.01171875
24.975,158.01171875
25.225,158.26953125
24.975,158.26953125
24.975,158.52734375
24.975,158.52734375
25.0,158.78515625
24.975,158.78515625
24.975,159.04296875
25.225,159.30078125
24.725,159.30078125
24.975,159.55859375
25.225,159.55859375
24.975,159.81640625
25.0,159.81640625
24.975,160.07421875
25.0,160.07421875
24.975,160.33203125
24.975,160.33203125
25.225,160.58984375
24.975,161.36328125
24.975,161.36328125
24.975,161.36328125
24.975,161.36328125
24.975,161.36328125
24.975,161.36328125
24.975,161.36328125
24.975,161.62109375
24.975,161.87890625
25.225,161.87890625
24.975,162.13671875
24.975,162.13671875
24.975,162.39453125
25.0,162.39453125
24.975,162.65234375
24.975,162.65234375
25.0,162.91015625
24.975,162.91015625
24.975,163.16796875
25.225,163.42578125
24.975,163.42578125
